name,group
YDR016C,0
YDR017C,0
YDR018C,0
YDR019C,0
YDR020C,0
YDR022C,0
YDR025W,0
YDR029W,0
YDR033W,0
YDR035W,0
YDR038C,0
YDR039C,0
YDR042C,0
YDR044W,0
YDR045C,0
YDR046C,0
YDR048C,0
YDR050C,0
YDR055W,0
YDR057W,0
YDR058C,0
YDR059C,0
YDR060W,0
YDR064W,0
YDR065W,0
YDR070C,0
YDR071C,0
YDR074W,0
YDR076W,0
YDR079W,0
YDR080W,0
YDR082W,0
YDR083W,0
YDR085C,0
YDR091C,0
YDR094W,0
YDR097C,0
YDR098C,0
YDR103W,0
YDR104C,0
YDR105C,0
YDR108W,0
YDR109C,0
YDR111C,0
YDR112W,0
YDR113C,0
YDR114C,0
YDR116C,0
YDR118W,0
YDR120C,0
YDR121W,0
YDR122W,0
YDR126W,0
YDR130C,0
YDR132C,0
YDR133C,0
YDR134C,0
YDR141C,0
YDR142C,0
YDR143C,0
YDR146C,0
YDR148C,0
YDR149C,0
YDR150W,0
YDR151C,0
YDR152W,0
YDR154C,0
YDR155C,0
YDR156W,0
YDR157W,0
YDR158W,0
YDR160W,0
YDR162C,0
YDR165W,0
YDR168W,0
YDR169C,0
YDR170C,0
YDR171W,0
YDR172W,0
YDR173C,0
YDR178W,0
YDR180W,0
YDR181C,0
YDR183W,0
YDR184C,0
YDR185C,0
YDR187C,0
YDR188W,0
YDR191W,0
YDR193W,0
YDR194C,0
YDR195W,0
YDR197W,0
YDR198C,0
YDR202C,0
YDR203W,0
YDR204W,0
YDR206W,0
YDR207C,0
YDR210W,0
YDR211W,0
YDR212W,0
YDR213W,0
YDR214W,0
YDR216W,0
YDR218C,0
YDR219C,0
YDR222W,0
YDR223W,0
YDR224C,0
YDR225W,0
YDR227W,0
YDR230W,0
YDR231C,0
YDR234W,0
YDR235W,0
YDR236C,0
YDR240C,0
YDR241W,0
YDR244W,0
YDR246W,0
YDR247W,0
YDR249C,0
YDR252W,0
YDR253C,0
YDR254W,0
YDR255C,0
YDR256C,0
YDR257C,0
YDR258C,0
YDR259C,0
YDR260C,0
YDR262W,0
YDR263C,0
YDR270W,0
YDR271C,0
YDR272W,0
YDR273W,0
YDR274C,0
YDR275W,0
YDR276C,0
YDR277C,0
YDR279W,0
YDR281C,0
YDR282C,0
YDR284C,0
YDR286C,0
YDR287W,0
YDR288W,0
YDR289C,0
YDR294C,0
YDR295C,0
YDR296W,0
YDR297W,0
YDR299W,0
YDR300C,0
YDR301W,0
YDR302W,0
YDR305C,0
YDR309C,0
YDR311W,0
YDR312W,0
YDR313C,0
YDR314C,0
YDR316W,0
YDR321W,0
YDR322W,0
YDR323C,0
YDR324C,0
YDR325W,0
YDR326C,0
YDR327W,0
YDR329C,0
YDR330W,0
YDR331W,0
YDR336W,0
YDR337W,0
YDR338C,0
YDR339C,0
YDR342C,0
YDR343C,0
YDR345C,0
YDR347W,0
YDR350C,0
YDR351W,0
YDR352W,0
YDR353W,0
YDR356W,0
YDR357C,0
YDR358W,0
YDR361C,0
YDR362C,0
YDR363W,0
YDR364C,0
YDR365C,0
YDR366C,0
YDR369C,0
YDR371W,0
YDR373W,0
YDR374C,0
YDR375C,0
YDR378C,0
YDR379W,0
YDR380W,0
YDR381W,0
YDR382W,0
YDR383C,0
YDR384C,0
YDR385W,0
YDR386W,0
YDR387C,0
YDR388W,0
YDR389W,0
YDR390C,0
YDR391C,0
YDR392W,0
YDR394W,0
YDR400W,0
YDR401W,0
YDR403W,0
YDR405W,0
YDR409W,0
YDR411C,0
YDR413C,0
YDR414C,0
YDR415C,0
YDR416W,0
