name,group
YJL079C,187
YJL081C,344
YJL082W,11
YJL083W,349
YJL084C,612
YJL085W,613
YJL087C,361
YJL088W,333
YJL089W,458
YJL091C,614
YJL092W,615
YJL096W,616
YJL097W,617
YJL099W,90
YJL100W,410
YJL101C,618
YJL102W,252
YJL103C,192
YJL105W,106
YJL106W,348
YJL107C,605
YJL108C,619
YJL111W,620
YJL113W,216
YJL114W,621
YJL115W,614
YJL116C,551
YJL118W,314
YJL127C,415
YJL128C,622
YJL131C,623
YJL132W,241
YJL136C,624
YJL137C,203
YJL140W,625
YJL141C,626
YJL142C,627
YJL144W,563
YJL147C,123
YJL151C,628
YJL152W,629
YJL155C,630
YJL157C,242
YJL158C,631
YJL161W,632
YJL163C,182
YJL164C,182
YJL165C,625
YJL171C,83
YJL172W,633
YJL173C,253
YJL176C,107
YJL177W,624
YJL181W,263
YJL187C,253
YJL188C,634
YJL189W,624
YJL190C,624
YJL191W,635
YJL192C,636
YJL194W,194
YJL195C,194
YJL196C,81
YJL201W,637
YJL202C,638
YJL206C,639
YJL209W,640
YJL210W,383
YJL211C,278
YJL212C,641
YJL213W,382
YJL214W,642
YJL218W,622
YJL219W,643
YJL221C,644
YJL225C,645
YJR002W,585
YJR004C,646
YJR006W,622
YJR008W,647
YJR009C,648
YJR010W,467
YJR015W,638
YJR016C,649
YJR017C,625
YJR019C,636
YJR025C,382
YJR026W,646
YJR027W,650
YJR028W,646
YJR029W,651
YJR030C,614
YJR033C,594
YJR036C,652
YJR039W,582
YJR043C,147
YJR047C,52
YJR048W,454
YJR050W,638
YJR052W,535
YJR055W,622
YJR066W,353
YJR072C,653
YJR073C,24
YJR075W,654
YJR077C,655
YJR078W,54
YJR079W,618
YJR080C,560
YJR091C,582
YJR092W,593
YJR093C,622
YJR094C,89
YJR094W-A,656
YJR095W,14
YJR096W,92
YJR098C,383
YJR099W,657
YJR105W,625
YJR107W,647
YJR109C,308
YJR110W,369
YJR112W,91
YJR115W,658
YJR116W,249
YJR117W,653
YJR118C,618
YJR119C,288
YJR120W,636
YJR123W,659
YJR126C,660
YJR127C,204
YJR129C,625
YJR131W,192
YJR132W,272
YJR137C,467
YJR139C,620
YJR142W,640
YJR145C,651
YJR146W,611
YJR148W,661
YJR149W,513
YJR150C,52
YJR151C,582
YJR155W,136
YJR156C,639
YJR157W,455
YJR158W,662
YJR159W,626
YJR160C,516
YJR162C,117
YKL001C,467
YKL006C-A,473
YKL006W,663
YKL008C,278
YKL016C,655
YKL017C,640
YKL018W,271
YKL020C,636
YKL026C,664
YKL027W,654
YKL029C,665
YKL030W,629
YKL031W,146
YKL032C,334
YKL033W,207
YKL036C,666
YKL037W,667
YKL042W,266
YKL043W,166
YKL044W,141
YKL045W,668
YKL046C,669
YKL050C,670
YKL055C,671
YKL056C,672
YKL057C,350
YKL059C,290
YKL060C,656
YKL066W,673
YKL067W,674
YKL068W,675
YKL076C,676
YKL078W,677
YKL086W,476
YKL087C,640
YKL089W,456
YKL091C,627
YKL092C,159
YKL095W,195
YKL096W,678
YKL096W-A,624
YKL100C,289
YKL101W,679
YKL102C,680
YKL103C,507
YKL105C,249
YKL107W,93
YKL108W,391
YKL109W,584
YKL112W,256
YKL113C,491
YKL115C,681
YKL116C,682
YKL118W,516
YKL121W,553
YKL123W,683
YKL127W,174
YKL129C,684
YKL133C,685
YKL134C,423
YKL139W,686
YKL143W,357
YKL144C,516
YKL146W,614
YKL147C,687
YKL150W,688
YKL151C,428
YKL152C,555
YKL153W,634
YKL154W,689
YKL156W,624
YKL158W,605
YKL161C,573
YKL163W,570
YKL164C,690
YKL166C,195
YKL169C,691
YKL171W,207
YKL173W,95
YKL177W,633
YKL178C,28
YKL180W,624
YKL182W,614
YKL185W,682
YKL187C,213
YKL190W,692
YKL191W,628
YKL192C,693
YKL194C,515
YKL197C,1
YKL201C,657
YKL204W,640
YKL205W,350
YKL219W,694
YKL222C,103
YKL223W,430
YKL225W,695
YKR002W,673
YKR003W,30
YKR004C,696
YKR005C,135
YKR007W,653
YKR009C,132
YKR010C,615
YKR012C,697
YKR013W,307
YKR020W,698
YKR021W,699
YKR031C,700
YKR039W,189
YKR040C,258
YKR041W,258
YKR045C,677
YKR049C,3
YKR051W,701
YKR054C,243
YKR056W,677
YKR057W,672
YKR060W,702
YKR062W,524
YKR067W,703
YKR069W,467
YKR072C,675
YKR073C,371
YKR075C,209
YKR076W,704
YKR077W,81
YKR079C,705
YKR084C,698
YKR086W,618
YKR088C,686
YKR090W,706
YKR091W,330
YKR093W,242
YKR094C,707
YKR095W,700
YKR096W,640
YKR097W,639
YKR098C,536
YKR102W,190
YKR104W,708
YKR106W,161
YLL002W,413
YLL004W,19
YLL006W,699
YLL008W,709
YLL010C,710
YLL013C,605
YLL016W,558
YLL018C,101
YLL020C,660
YLL021W,78
YLL022C,44
YLL024C,221
YLL025W,436
YLL026W,711
YLL028W,712
YLL034C,103
YLL039C,428
YLL040C,310
YLL041C,338
YLL043W,106
YLL045C,676
